# X Y Z i
284234.50 5036222.40 -14.00 0.000633
284254.50 5036222.40 -14.00 0.000733
284274.50 5036222.40 -14.00 0.002122
284294.50 5036222.40 -14.00 0.002375
284314.50 5036222.40 -14.00 0.001844
284334.50 5036222.40 -14.00 0.002171
284214.50 5036242.40 -14.00 0.000170
284234.50 5036242.40 -14.00 0.000069
284254.50 5036242.40 -14.00 0.001670
284274.50 5036242.40 -14.00 0.001211
284294.50 5036242.40 -14.00 0.000931
284314.50 5036242.40 -14.00 0.002151
284334.50 5036242.40 -14.00 0.001875
284214.50 5036262.40 -14.00 0.001193
284234.50 5036262.40 -14.00 0.001193
284254.50 5036262.40 -14.00 0.001213
284274.50 5036262.40 -14.00 0.000105
284294.50 5036262.40 -14.00 0.001419
284314.50 5036262.40 -14.00 0.001755
284334.50 5036262.40 -14.00 0.001813
284214.50 5036282.40 -14.00 0.000897
284234.50 5036282.40 -14.00 0.000036
284254.50 5036282.40 -14.00 0.001269
284274.50 5036282.40 -14.00 0.001643
284294.50 5036282.40 -14.00 0.001770
284314.50 5036282.40 -14.00 0.002461
284334.50 5036282.40 -14.00 0.002441
284214.50 5036302.40 -14.00 0.001526
284234.50 5036302.40 -14.00 0.001581
284254.50 5036302.40 -14.00 0.001620
284274.50 5036302.40 -14.00 0.001818
284294.50 5036302.40 -14.00 0.001773
284314.50 5036302.40 -14.00 0.001803
284334.50 5036302.40 -14.00 0.001818
284214.50 5036322.40 -14.00 0.001576
284234.50 5036322.40 -14.00 0.001887
284254.50 5036322.40 -14.00 0.001870
284274.50 5036322.40 -14.00 0.001833
284294.50 5036322.40 -14.00 0.001806
284314.50 5036322.40 -14.00 0.001795
284334.50 5036322.40 -14.00 0.001790
284214.50 5036342.40 -14.00 0.001849
284234.50 5036342.40 -14.00 0.001947
284254.50 5036342.40 -14.00 0.001979
284274.50 5036342.40 -14.00 0.001869
284294.50 5036342.40 -14.00 0.001814
284314.50 5036342.40 -14.00 0.001791
284334.50 5036342.40 -14.00 0.001779
284214.50 5036142.40 -10.00 0.000699
284234.50 5036142.40 -10.00 0.001432
284254.50 5036142.40 -10.00 0.001740
284274.50 5036142.40 -10.00 0.001987
284294.50 5036142.40 -10.00 0.001337
284314.50 5036142.40 -10.00 0.000001
284334.50 5036142.40 -10.00 0.001387
284214.50 5036162.40 -10.00 0.000768
284234.50 5036162.40 -10.00 0.001917
284254.50 5036162.40 -10.00 0.002153
284274.50 5036162.40 -10.00 0.002451
284294.50 5036162.40 -10.00 0.003087
284314.50 5036162.40 -10.00 0.002841
284334.50 5036162.40 -10.00 0.002044
284214.50 5036182.40 -10.00 0.001569
284234.50 5036182.40 -10.00 0.002501
284254.50 5036182.40 -10.00 0.001920
284274.50 5036182.40 -10.00 0.001959
284294.50 5036182.40 -10.00 0.002068
284314.50 5036182.40 -10.00 0.002191
284334.50 5036182.40 -10.00 0.002161
284214.50 5036202.40 -10.00 0.001320
284234.50 5036202.40 -10.00 0.001197
284254.50 5036202.40 -10.00 0.001269
284274.50 5036202.40 -10.00 0.002214
284294.50 5036202.40 -10.00 0.002082
284314.50 5036202.40 -10.00 0.001944
284334.50 5036202.40 -10.00 0.002073
284214.50 5036222.40 -10.00 0.000384
284234.50 5036222.40 -10.00 0.000397
284254.50 5036222.40 -10.00 0.000622
284274.50 5036222.40 -10.00 0.002141
284294.50 5036222.40 -10.00 0.002456
284314.50 5036222.40 -10.00 0.001881
284334.50 5036222.40 -10.00 0.002192
284214.50 5036242.40 -10.00 0.000042
284234.50 5036242.40 -10.00 0.000053
284254.50 5036242.40 -10.00 0.001671
284274.50 5036242.40 -10.00 0.001212
284294.50 5036242.40 -10.00 0.000925
284314.50 5036242.40 -10.00 0.002177
284334.50 5036242.40 -10.00 0.001887
284214.50 5036262.40 -10.00 0.001185
284234.50 5036262.40 -10.00 0.001180
284254.50 5036262.40 -10.00 0.001213
284274.50 5036262.40 -10.00 0.000096
284294.50 5036262.40 -10.00 0.001392
284314.50 5036262.40 -10.00 0.001762
284334.50 5036262.40 -10.00 0.001820
284214.50 5036282.40 -10.00 0.000767
284234.50 5036282.40 -10.00 0.000000
284254.50 5036282.40 -10.00 0.001252
284274.50 5036282.40 -10.00 0.001647
284294.50 5036282.40 -10.00 0.001770
284314.50 5036282.40 -10.00 0.002468
284334.50 5036282.40 -10.00 0.002443
284214.50 5036302.40 -10.00 0.001526
284234.50 5036302.40 -10.00 0.001581
284254.50 5036302.40 -10.00 0.001619
284274.50 5036302.40 -10.00 0.001818
284294.50 5036302.40 -10.00 0.001774
284314.50 5036302.40 -10.00 0.001805
